Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
10,5/20/2011,FALSE,72.62,3.99,NA,NA,NA,NA,129.0756774,8.494
10,5/27/2011,FALSE,78.62,3.933,NA,NA,NA,NA,129.0623548,8.494
10,6/3/2011,FALSE,81.87,3.893,NA,NA,NA,NA,129.0490323,8.494
10,6/10/2011,FALSE,84.57,3.981,NA,NA,NA,NA,129.0357097,8.494
10,6/17/2011,FALSE,87.96,3.935,NA,NA,NA,NA,129.0432,8.494
10,6/24/2011,FALSE,90.69,3.807,NA,NA,NA,NA,129.0663,8.494
10,7/1/2011,FALSE,95.36,3.842,NA,NA,NA,NA,129.0894,8.257
10,7/8/2011,FALSE,88.57,3.793,NA,NA,NA,NA,129.1125,8.257
10,7/15/2011,FALSE,86.01,3.779,NA,NA,NA,NA,129.1338387,8.257
10,7/22/2011,FALSE,88.59,3.697,NA,NA,NA,NA,129.1507742,8.257
10,7/29/2011,FALSE,86.75,3.694,NA,NA,NA,NA,129.1677097,8.257
10,8/5/2011,FALSE,89.8,3.803,NA,NA,NA,NA,129.1846452,8.257
10,8/12/2011,FALSE,85.61,3.794,NA,NA,NA,NA,129.2015806,8.257
10,8/19/2011,FALSE,87.4,3.743,NA,NA,NA,NA,129.2405806,8.257
10,8/26/2011,FALSE,91.59,3.663,NA,NA,NA,NA,129.2832581,8.257
10,9/2/2011,FALSE,91.61,3.798,NA,NA,NA,NA,129.3259355,8.257
10,9/9/2011,TRUE,89.06,3.771,NA,NA,NA,NA,129.3686129,8.257
10,9/16/2011,FALSE,77.49,3.784,NA,NA,NA,NA,129.4306,8.257
10,9/23/2011,FALSE,82.51,3.789,NA,NA,NA,NA,129.5183333,8.257
10,9/30/2011,FALSE,82.27,3.877,NA,NA,NA,NA,129.6060667,8.257
10,10/7/2011,FALSE,75.01,3.827,NA,NA,NA,NA,129.6938,7.874
10,10/14/2011,FALSE,70.27,3.698,NA,NA,NA,NA,129.7706452,7.874
10,10/21/2011,FALSE,77.91,3.842,NA,NA,NA,NA,129.7821613,7.874
10,10/28/2011,FALSE,72.79,3.843,NA,NA,NA,NA,129.7936774,7.874
10,11/4/2011,FALSE,68.57,3.828,NA,NA,NA,NA,129.8051935,7.874
10,11/11/2011,FALSE,55.28,3.677,13444.17,14909.99,752.18,4320.22,129.8167097,7.874
10,11/18/2011,FALSE,58.97,3.669,3886.23,708.7,115.18,695.54,129.8268333,7.874
10,11/25/2011,TRUE,60.68,3.76,174.72,329,141630.61,79,129.8364,7.874
10,12/2/2011,FALSE,57.29,3.701,7772.17,240,4737.51,6615.5,129.8459667,7.874
10,12/9/2011,FALSE,42.58,3.644,7010.08,74.24,1019.36,5124.86,129.8555333,7.874
10,12/16/2011,FALSE,50.53,3.489,2200.27,337.44,1203.16,158.52,129.8980645,7.874
10,12/23/2011,FALSE,48.36,3.541,300.02,77.73,2432.01,108.37,129.9845484,7.874
10,12/30/2011,TRUE,48.92,3.428,7676.36,104519.54,179.82,1573.87,130.0710323,7.874
10,1/6/2012,FALSE,59.85,3.443,7737.75,38456.09,39.72,305.2,130.1575161,7.545
10,1/13/2012,FALSE,51,3.477,5203.77,14424.42,1.38,597.55,130.244,7.545
10,1/20/2012,FALSE,54.51,3.66,2972.31,3286.44,1,644.03,130.2792258,7.545
10,1/27/2012,FALSE,53.59,3.675,3242.59,1646.86,NA,45.8,130.3144516,7.545
10,2/3/2012,FALSE,56.85,3.543,42468.4,1985.73,174.33,33345.34,130.3496774,7.545
10,2/10/2012,TRUE,55.73,3.722,8414.22,861.38,66.96,6806.11,130.3849032,7.545
10,2/17/2012,FALSE,54.12,3.781,20174.89,8935.08,10.8,6330.02,130.4546207,7.545
10,2/24/2012,FALSE,56.02,3.95,13929.09,4614.67,NA,596.5,130.5502069,7.545
10,3/2/2012,FALSE,57.62,3.882,22685.06,152.91,48.76,5831.75,130.6457931,7.545
10,3/9/2012,FALSE,57.65,3.963,11265.62,7.9,14.95,919.45,130.7413793,7.545
10,3/16/2012,FALSE,62.11,4.273,3977.45,-10.5,6.03,1928.5,130.8261935,7.545
10,3/23/2012,FALSE,56.54,4.288,4034.35,3.1,4.08,480.89,130.8966452,7.545
10,3/30/2012,FALSE,67.92,4.294,7388.74,7.8,NA,574.87,130.9670968,7.545
10,4/6/2012,FALSE,65.99,4.282,9256,NA,23.74,4802.15,131.0375484,7.382
10,4/13/2012,FALSE,70.28,4.254,7299.64,10818.3,27.47,3675.97,131.108,7.382
10,4/20/2012,FALSE,67.75,4.111,4973.95,4561.31,5.17,1953.72,131.1173333,7.382
10,4/27/2012,FALSE,80.11,4.088,3444.43,1.5,3.39,124.18,131.1266667,7.382
10,5/4/2012,FALSE,77.02,4.058,18275.88,NA,21.31,4872.45,131.136,7.382
10,5/11/2012,FALSE,76.03,4.186,10837.25,NA,105.67,4736.02,131.1453333,7.382
10,5/18/2012,FALSE,85.19,4.308,9630.62,NA,9.46,972.85,131.0983226,7.382
10,5/25/2012,FALSE,86.03,4.127,7786.58,NA,712.2,1701.28,131.0287742,7.382
10,6/1/2012,FALSE,80.06,4.277,11614.41,NA,172.39,2945.55,130.9592258,7.382
10,6/8/2012,FALSE,86.87,4.103,7184.69,31,338.26,637.39,130.8896774,7.382
10,6/15/2012,FALSE,88.58,4.144,6017.71,18.8,41.99,2052.91,130.8295333,7.382
10,6/22/2012,FALSE,89.92,4.014,7684.55,12.6,1.17,3375.65,130.7929,7.382
10,6/29/2012,FALSE,91.36,3.875,3339.88,22,NA,1119.45,130.7562667,7.382
10,7/6/2012,FALSE,86.87,3.666,12644.88,11.2,4.12,5763.56,130.7196333,7.17
10,7/13/2012,FALSE,89.8,3.723,7069.25,5,0.32,8194.36,130.683,7.17
10,7/20/2012,FALSE,84.45,3.589,6596.8,-1.6,44.6,4275.27,130.7012903,7.17
10,7/27/2012,FALSE,83.98,3.769,9511.34,NA,8.87,16376.33,130.7195806,7.17
10,8/3/2012,FALSE,84.76,3.595,37194.44,NA,53.4,21623.93,130.737871,7.17
10,8/10/2012,FALSE,90.78,3.811,15282.47,NA,58.8,5537.01,130.7561613,7.17
10,8/17/2012,FALSE,88.83,4.002,4407.9,0,7.2,3037.56,130.7909677,7.17
10,8/24/2012,FALSE,82.5,4.055,11322.69,NA,34,6602.59,130.8381613,7.17
10,8/31/2012,FALSE,86.97,3.886,26218.85,NA,68.24,12440.51,130.8853548,7.17
10,9/7/2012,TRUE,83.07,4.124,11848.88,20,47.52,3530.47,130.9325484,7.17
10,9/14/2012,FALSE,78.47,3.966,10389.14,NA,15.97,4943.53,130.9776667,7.17
10,9/21/2012,FALSE,81.93,4.125,11273.56,245.91,27,2976.5,131.0103333,7.17
10,9/28/2012,FALSE,82.52,3.966,6091.96,62.82,2.82,3350.88,131.043,7.17
10,10/5/2012,FALSE,80.88,4.132,8975.95,NA,46.24,9546.75,131.0756667,6.943
10,10/12/2012,FALSE,76.03,4.468,2674.51,NA,10.32,1390.15,131.1083333,6.943
10,10/19/2012,FALSE,72.71,4.449,3067.64,NA,53.6,967.02,131.1499677,6.943
10,10/26/2012,FALSE,70.5,4.301,9657.93,63.3,100,1925.87,131.1930968,6.943
10,11/2/2012,FALSE,70.79,4.099,25680.2,6037.06,44.68,17412.04,131.2362258,6.943
10,11/9/2012,FALSE,70.28,3.78,9208.4,2501.11,364.14,679.96,131.2793548,6.943
10,11/16/2012,FALSE,58.82,3.703,13459,120.76,128.41,1802.25,131.3258,6.943
10,11/23/2012,TRUE,63.95,3.759,1789.75,0.1,146394.44,787.24,131.3766667,6.943
10,11/30/2012,FALSE,64.13,3.719,4304,NA,8935,175.68,131.4275333,6.943
10,12/7/2012,FALSE,61.21,3.668,13613.52,NA,822,3516.91,131.4784,6.943
10,12/14/2012,FALSE,53.86,3.597,4548.24,NA,179.56,1772.9,131.537,6.943
10,12/21/2012,FALSE,49.79,3.393,5582.35,11,248.02,72.29,131.642,6.943
10,12/28/2012,TRUE,50.09,3.48,7810.94,71074.17,618.04,15.47,131.747,6.943
10,1/4/2013,FALSE,45.01,3.339,2912.56,47440.51,8.96,102.02,131.852,6.897
10,1/11/2013,FALSE,49.38,3.542,5044.1,12418.39,4.14,1338.89,131.957,6.897
10,1/18/2013,FALSE,40.67,3.545,2985.32,2043,2.74,2.88,132.030871,6.897
10,1/25/2013,FALSE,59.76,3.558,2255.78,1790.75,1.7,693.48,132.0922903,6.897
10,2/1/2013,FALSE,51.86,3.6,12823.37,683.96,388.4,7973.65,132.1537097,6.897
10,2/8/2013,TRUE,57.25,3.795,73407.49,127.12,440.16,37571.17,132.215129,6.897
10,2/15/2013,FALSE,45.8,3.612,15135.48,4327.15,35.2,3501.52,132.2725714,6.897
10,2/22/2013,FALSE,52.39,4.031,9000.19,4205.69,200.4,1181.68,132.3200714,6.897
10,3/1/2013,FALSE,48.17,3.83,17336.83,324.31,2,581.51,132.3675714,6.897
10,3/8/2013,FALSE,64.17,4.125,30042.66,349.22,29.14,6969.72,132.4150714,6.897
10,3/15/2013,FALSE,62.1,3.885,10158.96,NA,4.66,726.65,132.4668065,6.897
10,3/22/2013,FALSE,70.18,4.062,7869.15,NA,2415,2344.35,132.529129,6.897
10,3/29/2013,FALSE,68.22,4.016,6681.67,NA,911.28,76.3,132.5914516,6.897
10,4/5/2013,FALSE,70.74,3.808,9965.99,4803.63,766.72,3310.09,132.6537742,6.791
10,4/12/2013,FALSE,66.61,3.797,7655.94,633.02,70.48,3582.29,132.7160968,6.791
10,4/19/2013,FALSE,68.63,3.941,1432.3,5.46,171.64,122.62,132.7160968,6.791
10,4/26/2013,FALSE,74.61,3.889,2750.99,NA,196.72,39.17,132.7160968,6.791
10,5/3/2013,FALSE,78.41,3.671,13083.94,7.06,67.38,6259.16,NA,NA
10,5/10/2013,FALSE,74.59,3.689,3601.98,126.94,108.76,1550,NA,NA
10,5/17/2013,FALSE,82.47,3.809,11371.4,109.94,10.1,2853.61,NA,NA
10,5/24/2013,FALSE,81.57,3.835,7278.55,67,443.99,2456.22,NA,NA
10,5/31/2013,FALSE,82.62,3.829,1843.44,112.12,411.37,102.14,NA,NA
10,6/7/2013,FALSE,89.22,3.789,13759.96,146.67,658.36,9118.77,NA,NA
10,6/14/2013,FALSE,91.98,3.771,4897.78,157.21,1129.22,2803.41,NA,NA
10,6/21/2013,FALSE,90.67,3.766,3929.72,69.48,471.45,5261.84,NA,NA
10,6/28/2013,FALSE,90.28,3.781,5894.36,102.74,10.5,5852.61,NA,NA
10,7/5/2013,FALSE,93.54,3.753,14076.31,1533.74,523.78,7971.03,NA,NA
10,7/12/2013,FALSE,87.18,3.737,5894.71,393.58,38.54,4523.58,NA,NA
10,7/19/2013,FALSE,87.09,3.823,7816.71,791.21,165,8330.84,NA,NA
10,7/26/2013,FALSE,83.32,3.865,1221.15,936.36,165.5,198.93,NA,NA
